Layer,ID,Burial_axis,Degree_axis,Condition,Length,Width,Height,Pit,sampled,start_layer,start_depth,end_depth,start_depth_sure,old_layer,Phase,Coffin,Straw_mat,Gender,Age,artefact,count
1,5,1,285,2,70,50,35,P050,NA,7,-30,-65,Y,4,euro,1,0,NA,2,Porcelain_piece,NA
1,5,1,285,2,70,50,35,P050,NA,7,-30,-65,Y,4,euro,1,0,NA,2,Stamped_ceramic,NA
1,5,1,285,2,70,50,35,P050,NA,7,-30,-65,Y,4,euro,1,0,NA,2,Stoneware,NA
1,5,1,285,2,70,50,35,P050,NA,7,-30,-65,Y,4,euro,1,0,NA,2,Ceramic_vessel,NA
1,5,1,285,2,70,50,35,P050,NA,7,-30,-65,Y,4,euro,1,0,NA,2,Ceramic_vase,NA
1,5,1,285,2,70,50,35,P050,NA,7,-30,-65,Y,4,euro,1,0,NA,2,Iron_artifact,NA
1,5,1,285,2,70,50,35,P050,NA,7,-30,-65,Y,4,euro,1,0,NA,2,Stone_artifact,NA
1,5,1,285,2,70,50,35,P050,NA,7,-30,-65,Y,4,euro,1,0,NA,2,Grinding_stone,NA
1,5,1,285,2,70,50,35,P050,NA,7,-30,-65,Y,4,euro,1,0,NA,2,Stone_hammer,NA
1,5,1,285,2,70,50,35,P050,NA,7,-30,-65,Y,4,euro,1,0,NA,2,Stone_axe,NA
1,5,1,285,2,70,50,35,P050,NA,7,-30,-65,Y,4,euro,1,0,NA,2,Wood_artifact,NA
1,5,1,285,2,70,50,35,P050,NA,7,-30,-65,Y,4,euro,1,0,NA,2,Anping_jar,NA
1,5,1,285,2,70,50,35,P050,NA,7,-30,-65,Y,4,euro,1,0,NA,2,Kendi_mouth,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Agate_bead,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Golden_bead,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Glass_bead,1
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,IndoPacific_bead,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Glass_earring,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Big_Metal_ring,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Small_Metal_ring,2
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Wide_Metal_ring,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Metal_ring,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Bell,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Knit,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,fish_shape_knit,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Metal_string,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Metal_piece,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Gold_leaf,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Metal_plate,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Hair_pin,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Niddle,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Bone_plate,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Comb,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Coin,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,B&W_sauce_plate,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,B&W_vase,1
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,B&W_bowl,1
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Porcelain_bowl,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Porcelain_vessel,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Porcelain_vase,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Blue_glazed_vase,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Brown_glazed_vase,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Porcelain_piece,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Stamped_ceramic,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Stoneware,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Ceramic_vessel,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Ceramic_vase,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Iron_artifact,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Stone_artifact,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Grinding_stone,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Stone_hammer,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Stone_axe,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Wood_artifact,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Anping_jar,NA
1,6,1,310,3,85,55,13,P038,NA,4,-52,-65,NA,4,pre,1,0,NA,NA,Kendi_mouth,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Agate_bead,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Golden_bead,2
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Glass_bead,1
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,IndoPacific_bead,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Glass_earring,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Big_Metal_ring,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Small_Metal_ring,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Wide_Metal_ring,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Metal_ring,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Bell,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Knit,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,fish_shape_knit,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Metal_string,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Metal_piece,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Gold_leaf,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Metal_plate,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Hair_pin,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Niddle,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Bone_plate,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Comb,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Coin,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,B&W_sauce_plate,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,B&W_vase,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,B&W_bowl,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Porcelain_bowl,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Porcelain_vessel,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Porcelain_vase,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Blue_glazed_vase,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Brown_glazed_vase,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Porcelain_piece,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Stamped_ceramic,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Stoneware,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Ceramic_vessel,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Ceramic_vase,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Iron_artifact,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Stone_artifact,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Grinding_stone,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Stone_hammer,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Stone_axe,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Wood_artifact,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Anping_jar,NA
1,7,1,290,2,130,60,29,P028,NA,8,-30,-59,NA,4,euro,1,1,1,7,Kendi_mouth,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Agate_bead,8
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Golden_bead,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Glass_bead,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,IndoPacific_bead,6
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Glass_earring,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Big_Metal_ring,2
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Small_Metal_ring,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Wide_Metal_ring,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Metal_ring,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Bell,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Knit,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,fish_shape_knit,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Metal_string,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Metal_piece,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Gold_leaf,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Metal_plate,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Hair_pin,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Niddle,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Bone_plate,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Comb,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Coin,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,B&W_sauce_plate,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,B&W_vase,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,B&W_bowl,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Porcelain_bowl,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Porcelain_vessel,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Porcelain_vase,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Blue_glazed_vase,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Brown_glazed_vase,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Porcelain_piece,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Stamped_ceramic,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Stoneware,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Ceramic_vessel,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Ceramic_vase,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Iron_artifact,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Stone_artifact,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Grinding_stone,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Stone_hammer,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Stone_axe,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Wood_artifact,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Anping_jar,NA
1,8,1,295,2,100,58,15,P038,NA,5,-75,-90,NA,4,pre,1,0,NA,NA,Kendi_mouth,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Agate_bead,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Golden_bead,2
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Glass_bead,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,IndoPacific_bead,1526
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Glass_earring,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Big_Metal_ring,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Small_Metal_ring,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Wide_Metal_ring,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Metal_ring,3
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Bell,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Knit,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,fish_shape_knit,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Metal_string,1
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Metal_piece,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Gold_leaf,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Metal_plate,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Hair_pin,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Niddle,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Bone_plate,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Comb,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Coin,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,B&W_sauce_plate,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,B&W_vase,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,B&W_bowl,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Porcelain_bowl,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Porcelain_vessel,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Porcelain_vase,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Blue_glazed_vase,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Brown_glazed_vase,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Porcelain_piece,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Stamped_ceramic,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Stoneware,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Ceramic_vessel,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Ceramic_vase,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Iron_artifact,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Stone_artifact,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Grinding_stone,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Stone_hammer,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Stone_axe,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Wood_artifact,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Anping_jar,NA
1,9,1,300,1,130,70,60,P052,Y,6,4,-56,Y,4,post,1,0,NA,7,Kendi_mouth,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Agate_bead,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Golden_bead,5
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Glass_bead,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,IndoPacific_bead,18
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Glass_earring,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Big_Metal_ring,3
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Small_Metal_ring,1
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Wide_Metal_ring,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Metal_ring,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Bell,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Knit,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,fish_shape_knit,1
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Metal_string,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Metal_piece,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Gold_leaf,2
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Metal_plate,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Hair_pin,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Niddle,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Bone_plate,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Comb,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Coin,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,B&W_sauce_plate,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,B&W_vase,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,B&W_bowl,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Porcelain_bowl,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Porcelain_vessel,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Porcelain_vase,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Blue_glazed_vase,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Brown_glazed_vase,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Porcelain_piece,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Stamped_ceramic,1
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Stoneware,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Ceramic_vessel,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Ceramic_vase,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Iron_artifact,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Stone_artifact,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Grinding_stone,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Stone_hammer,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Stone_axe,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Wood_artifact,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Anping_jar,NA
1,11,1,300,2,90,60,40,P060,Y,9,-20,-60,NA,4,euro,1,1,4,NA,Kendi_mouth,NA
1,12,2,NA,3,NA,NA,9,P038,NA,5,-79,-87,NA,4,pre,NA,0,NA,NA,Agate_bead,NA
1,12,2,NA,3,NA,NA,9,P038,NA,5,-79,-87,NA,4,pre,NA,0,NA,NA,Golden_bead,2
1,12,2,NA,3,NA,NA,9,P038,NA,5,-79,-87,NA,4,pre,NA,0,NA,NA,Glass_bead,NA
1,12,2,NA,3,NA,NA,9,P038,NA,5,-79,-87,NA,4,pre,NA,0,NA,NA,IndoPacific_bead,NA
1,12,2,NA,3,NA,NA,9,P038,NA,5,-79,-87,NA,4,pre,NA,0,NA,NA,Glass_earring,NA
1,12,2,NA,3,NA,NA,9,P038,NA,5,-79,-87,NA,4,pre,NA,0,NA,NA,Big_Metal_ring,NA
1,12,2,NA,3,NA,NA,9,P038,NA,5,-79,-87,NA,4,pre,NA,0,NA,NA,Small_Metal_ring,1
1,12,2,NA,3,NA,NA,9,P038,NA,5,-79,-87,NA,4,pre,NA,0,NA,NA,Wide_Metal_ring,NA
1,12,2,NA,3,NA,NA,9,P038,NA,5,-79,-87,NA,4,pre,NA,0,NA,NA,Metal_ring,NA
1,12,2,NA,3,NA,NA,9,P038,NA,5,-79,-87,NA,4,pre,NA,0,NA,NA,Bell,NA
1,12,2,NA,3,NA,NA,9,P038,NA,5,-79,-87,NA,4,pre,NA,0,NA,NA,Knit,NA
1,12,2,NA,3,NA,NA,9,P038,NA,5,-79,-87,NA,4,pre,NA,0,NA,NA,fish_shape_knit,NA
1,12,2,NA,3,NA,NA,9,P038,NA,5,-79,-87,NA,4,pre,NA,0,NA,NA,Metal_string,NA
1,12,2,NA,3,NA,NA,9,P038,NA,5,-79,-87,NA,4,pre,NA,0,NA,NA,Metal_piece,NA
1,12,2,NA,3,NA,NA,9,P038,NA,5,-79,-87,NA,4,pre,NA,0,NA,NA,Gold_leaf,NA
1,12,2,NA,3,NA,NA,9,P038,NA,5,-79,-87,NA,4,pre,NA,0,NA,NA,Metal_plate,NA
